start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season
30/04/2018 23:30,11,bat_pick,30/04/2018 23:19,30/04/2018 23:32,685,1,1,4,30/04/2018 19:20,4.173611111,1
30/04/2018 23:31,2,fast,30/04/2018 23:19,30/04/2018 23:32,773,0,1,4,30/04/2018 19:20,4.198055556,1
9/04/2018 22:12,0.052214843,,9/04/2018 22:10,9/04/2018 22:12,139,0,0,4,9/04/2018 19:05,3.127777778,1
9/04/2018 22:12,1,,9/04/2018 22:10,9/04/2018 22:12,129,0,0,4,9/04/2018 19:05,3.125,1
22/04/2018 19:38,5,bat,22/04/2018 19:38,22/04/2018 19:42,9,1,0,4,22/04/2018 19:14,0.4025,1
22/04/2018 19:41,2,fast,22/04/2018 19:38,22/04/2018 19:42,203,0,1,4,22/04/2018 19:14,0.456388889,1
23/04/2018 0:11,7,pick,23/04/2018 0:08,23/04/2018 0:12,161,0,1,4,22/04/2018 19:14,4.955,1
23/04/2018 0:12,2,pick,23/04/2018 0:08,23/04/2018 0:12,238,0,1,4,22/04/2018 19:14,4.976388889,1
23/04/2018 0:46,5,fast,23/04/2018 0:45,23/04/2018 0:50,64,0,1,4,22/04/2018 19:14,5.536388889,1
23/04/2018 0:48,4,pick,23/04/2018 0:45,23/04/2018 0:50,174,0,1,4,22/04/2018 19:14,5.566944444,1
23/04/2018 0:49,4,pick,23/04/2018 0:45,23/04/2018 0:50,263,0,1,4,22/04/2018 19:14,5.591666667,1
23/04/2018 0:49,16,pick,23/04/2018 0:45,23/04/2018 0:50,276,0,1,4,22/04/2018 19:14,5.595277778,1
23/04/2018 1:08,1,fast,23/04/2018 1:07,23/04/2018 1:10,105,0,1,4,22/04/2018 19:14,5.916111111,1
23/04/2018 1:10,2,fast,23/04/2018 1:07,23/04/2018 1:10,183,0,1,4,22/04/2018 19:14,5.937777778,1
23/04/2018 1:41,3,pick,23/04/2018 1:41,23/04/2018 1:44,1,0,1,4,22/04/2018 19:14,6.456111111,1
23/04/2018 0:47,4,pick,23/04/2018 0:45,23/04/2018 0:50,161,0,1,4,22/04/2018 19:14,5.563333333,1
25/04/2018 19:25,30,pick_and_rat,25/04/2018 19:24,25/04/2018 19:32,57,1,1,4,25/04/2018 19:17,0.138611111,1
25/04/2018 19:31,28,pick,25/04/2018 19:24,25/04/2018 19:32,433,0,1,4,25/04/2018 19:17,0.243055556,1
23/04/2018 19:51,2,fast_and_pick,23/04/2018 19:51,23/04/2018 19:51,5,0,1,4,23/04/2018 19:15,0.605555556,1
24/04/2018 3:57,27,other directions,24/04/2018 3:51,24/04/2018 3:57,389,1,0,4,23/04/2018 19:15,8.714444444,1
24/04/2018 5:16,5,,24/04/2018 5:14,24/04/2018 5:19,72,0,0,4,23/04/2018 19:15,10.01916667,1
20/04/2018 19:22,1,fast,20/04/2018 19:18,20/04/2018 19:26,254,0,1,4,20/04/2018 19:13,0.164722222,1
20/04/2018 19:25,5,fast,20/04/2018 19:18,20/04/2018 19:26,383,0,1,4,20/04/2018 19:13,0.200555556,1
20/04/2018 19:25,0.039481249,fast,20/04/2018 19:18,20/04/2018 19:26,440,0,1,4,20/04/2018 19:13,0.216388889,1
20/04/2018 21:06,118,rat_and_pick,20/04/2018 21:05,20/04/2018 21:11,73,1,1,4,20/04/2018 19:13,1.891666667,1
20/04/2018 21:11,37,rat,20/04/2018 21:05,20/04/2018 21:11,375,1,0,4,20/04/2018 19:13,1.975555556,1
20/04/2018 21:21,109,rat,20/04/2018 21:20,20/04/2018 21:34,90,1,0,4,20/04/2018 19:13,2.141944444,1
20/04/2018 21:22,2,fast,20/04/2018 21:20,20/04/2018 21:34,139,0,1,4,20/04/2018 19:13,2.155555556,1
20/04/2018 21:24,25,pick,20/04/2018 21:20,20/04/2018 21:34,250,0,1,4,20/04/2018 19:13,2.186388889,1
20/04/2018 21:27,37,pick,20/04/2018 21:20,20/04/2018 21:34,477,0,1,4,20/04/2018 19:13,2.249444444,1
20/04/2018 21:59,2,pick,20/04/2018 21:59,20/04/2018 21:59,12,0,1,4,20/04/2018 19:13,2.772222222,1
21/04/2018 0:49,1,pick,21/04/2018 0:49,21/04/2018 0:55,0,0,1,4,20/04/2018 19:13,5.601666667,1
21/04/2018 0:50,28,bat_and_rat,21/04/2018 0:49,21/04/2018 0:55,107,1,0,4,20/04/2018 19:13,5.631388889,1
21/04/2018 0:54,2,bat_fight,21/04/2018 0:49,21/04/2018 0:55,349,1,0,4,20/04/2018 19:13,5.698611111,1
21/04/2018 0:55,0.071239584,fast,21/04/2018 0:49,21/04/2018 0:55,383,0,1,4,20/04/2018 19:13,5.708055556,1
21/04/2018 1:44,11,rat,21/04/2018 1:43,21/04/2018 1:45,25,1,0,4,20/04/2018 19:13,6.516666667,1
21/04/2018 2:08,5,bats,21/04/2018 2:06,21/04/2018 2:18,121,1,0,4,20/04/2018 19:13,6.933055556,1
21/04/2018 2:09,0.033235649,fast,21/04/2018 2:06,21/04/2018 2:18,150,0,1,4,20/04/2018 19:13,6.941111111,1
21/04/2018 2:09,3,pick,21/04/2018 2:06,21/04/2018 2:18,172,0,1,4,20/04/2018 19:13,6.947222222,1
21/04/2018 2:14,15,rat,21/04/2018 2:06,21/04/2018 2:18,460,1,0,4,20/04/2018 19:13,7.027222222,1
21/04/2018 2:15,1,fast,21/04/2018 2:06,21/04/2018 2:18,482,0,1,4,20/04/2018 19:13,7.033333333,1
21/04/2018 2:16,1,rat,21/04/2018 2:06,21/04/2018 2:18,580,1,0,4,20/04/2018 19:13,7.060555556,1
21/04/2018 2:16,17,rat,21/04/2018 2:06,21/04/2018 2:18,587,1,0,4,20/04/2018 19:13,7.0625,1
21/04/2018 2:17,0.0502264,fast,21/04/2018 2:06,21/04/2018 2:18,603,0,1,4,20/04/2018 19:13,7.066944444,1
21/04/2018 2:17,4,bat_fight,21/04/2018 2:06,21/04/2018 2:18,619,1,0,4,20/04/2018 19:13,7.071388889,1
21/04/2018 2:17,1,fight,21/04/2018 2:06,21/04/2018 2:18,621,0,0,4,20/04/2018 19:13,7.071944444,1
21/04/2018 2:17,0.057320093,no_food,21/04/2018 2:06,21/04/2018 2:18,629,0,0,4,20/04/2018 19:13,7.074166667,1
21/04/2018 2:17,2,bat,21/04/2018 2:06,21/04/2018 2:18,628,1,0,4,20/04/2018 19:13,7.073888889,1
21/04/2018 2:17,2,fast,21/04/2018 2:06,21/04/2018 2:18,638,0,1,4,20/04/2018 19:13,7.076666667,1
21/04/2018 3:26,1,fast,21/04/2018 3:21,21/04/2018 3:26,261,0,1,4,20/04/2018 19:13,8.218611111,1
21/04/2018 3:26,6,rat,21/04/2018 3:21,21/04/2018 3:26,279,1,0,4,20/04/2018 19:13,8.223611111,1
21/04/2018 5:54,4,fast,21/04/2018 5:50,21/04/2018 6:09,285,0,1,4,20/04/2018 19:13,10.69888889,1
21/04/2018 0:54,17,pick,21/04/2018 0:49,21/04/2018 0:55,336,0,1,4,20/04/2018 19:13,5.695,1
31/05/2018 23:34,41,,31/05/2018 23:31,31/05/2018 23:34,133,0,0,5,31/05/2018 19:41,3.885833333,1
6/05/2018 23:55,4,rat,6/05/2018 23:44,6/05/2018 23:55,629,1,0,5,6/05/2018 19:24,4.518888889,1
7/05/2018 2:28,5,"243.6,235.6,432.2,329.8; 559.0,244.0,622.0,395.0",7/05/2018 2:27,7/05/2018 2:39,45,0,0,5,6/05/2018 19:24,7.067777778,1
7/05/2018 3:16,10,bat_fight,7/05/2018 3:12,7/05/2018 3:16,234,1,0,5,6/05/2018 19:24,7.870833333,1
7/05/2018 3:45,23,rat,7/05/2018 3:38,7/05/2018 3:54,423,1,0,5,6/05/2018 19:24,8.3525,1
7/05/2018 4:28,2,rat,7/05/2018 4:25,7/05/2018 4:36,158,1,0,5,6/05/2018 19:24,9.072777778,1
7/05/2018 4:29,5,other_bats,7/05/2018 4:25,7/05/2018 4:36,203,1,0,5,6/05/2018 19:24,9.085277778,1
7/05/2018 4:44,42,rat,7/05/2018 4:43,7/05/2018 4:46,108,1,0,5,6/05/2018 19:24,9.3475,1
7/05/2018 5:32,10,pick,7/05/2018 5:30,7/05/2018 5:42,149,0,1,5,6/05/2018 19:24,10.14583333,1
7/05/2018 5:33,2,rat,7/05/2018 5:30,7/05/2018 5:42,187,1,0,5,6/05/2018 19:24,10.15638889,1
7/05/2018 3:16,30,bat_fight_rat,7/05/2018 3:12,7/05/2018 3:16,221,1,0,5,6/05/2018 19:24,7.867222222,1
7/05/2018 4:29,50,rat_pick,7/05/2018 4:25,7/05/2018 4:36,252,1,1,5,6/05/2018 19:24,9.098888889,1
9/05/2018 1:39,31,pick,9/05/2018 1:35,9/05/2018 1:39,230,0,1,5,8/05/2018 19:26,6.223055556,1
9/05/2018 2:33,3,bat_rat,9/05/2018 2:33,9/05/2018 2:39,10,1,0,5,8/05/2018 19:26,7.122777778,1
9/05/2018 2:34,2,fast,9/05/2018 2:33,9/05/2018 2:39,61,0,1,5,8/05/2018 19:26,7.136944444,1
9/05/2018 2:35,1,fast,9/05/2018 2:33,9/05/2018 2:39,132,0,1,5,8/05/2018 19:26,7.156666667,1
9/05/2018 2:35,4,pick,9/05/2018 2:33,9/05/2018 2:39,137,0,1,5,8/05/2018 19:26,7.158055556,1
9/05/2018 2:35,5,pick,9/05/2018 2:33,9/05/2018 2:39,144,0,1,5,8/05/2018 19:26,7.16,1
9/05/2018 2:38,21,pick,9/05/2018 2:33,9/05/2018 2:39,318,0,1,5,8/05/2018 19:26,7.208333333,1
9/05/2018 2:39,7,pick,9/05/2018 2:33,9/05/2018 2:39,367,0,1,5,8/05/2018 19:26,7.221944444,1
9/05/2018 2:39,23,pick,9/05/2018 2:33,9/05/2018 2:39,378,0,1,5,8/05/2018 19:26,7.225,1
9/05/2018 3:23,1,fast,9/05/2018 3:21,9/05/2018 3:30,78,0,1,5,8/05/2018 19:26,7.953888889,1
9/05/2018 3:29,8,rat,9/05/2018 3:21,9/05/2018 3:30,483,1,0,5,8/05/2018 19:26,8.066388889,1
9/05/2018 3:30,8,rat,9/05/2018 3:21,9/05/2018 3:30,530,1,0,5,8/05/2018 19:26,8.079444444,1
1/05/2018 19:09,4,pick,1/05/2018 18:58,1/05/2018 19:17,618,0,1,5,1/05/2018 19:21,-0.198611111,1
1/05/2018 19:10,1,fast,1/05/2018 18:58,1/05/2018 19:17,703,0,1,5,1/05/2018 19:21,-0.175,1
1/05/2018 19:14,1,fast,1/05/2018 18:58,1/05/2018 19:17,939,0,1,5,1/05/2018 19:21,-0.109444444,1
1/05/2018 21:28,1,fast,1/05/2018 21:27,1/05/2018 21:38,62,0,1,5,1/05/2018 19:21,2.120277778,1
1/05/2018 21:34,1,fast,1/05/2018 21:27,1/05/2018 21:38,443,0,1,5,1/05/2018 19:21,2.226111111,1
1/05/2018 22:11,4,pup_and_mon,1/05/2018 22:06,1/05/2018 22:11,275,0,0,5,1/05/2018 19:21,2.833888889,1
1/05/2018 23:12,23,pick,1/05/2018 23:08,1/05/2018 23:12,261,0,1,5,1/05/2018 19:21,3.858611111,1
1/05/2018 23:56,10,pick,1/05/2018 23:54,2/05/2018 0:00,130,0,1,5,1/05/2018 19:21,4.592777778,1
2/05/2018 0:47,2,pick,2/05/2018 0:46,2/05/2018 0:58,10,0,1,5,1/05/2018 19:21,5.434166667,1
2/05/2018 0:47,19,rat,2/05/2018 0:46,2/05/2018 0:58,12,1,0,5,1/05/2018 19:21,5.434722222,1
2/05/2018 0:49,1,fast,2/05/2018 0:46,2/05/2018 0:58,142,0,1,5,1/05/2018 19:21,5.470833333,1
2/05/2018 0:50,106,pick_eating_all,2/05/2018 0:46,2/05/2018 0:58,204,1,1,5,1/05/2018 19:21,5.488055556,1
2/05/2018 0:51,2,bat_fight,2/05/2018 0:46,2/05/2018 0:58,253,1,0,5,1/05/2018 19:21,5.501666667,1
2/05/2018 0:51,6,bat_and_rat,2/05/2018 0:46,2/05/2018 0:58,280,1,0,5,1/05/2018 19:21,5.509166667,1
2/05/2018 0:52,5,"511.7,236.3,632.2,404.5; 445.0,199.0,503.0,245.0",2/05/2018 0:46,2/05/2018 0:58,330,0,0,5,1/05/2018 19:21,5.523055556,1
2/05/2018 0:53,20,pick_bat_rat,2/05/2018 0:46,2/05/2018 0:58,396,1,1,5,1/05/2018 19:21,5.541388889,1
2/05/2018 0:53,22,pick,2/05/2018 0:46,2/05/2018 0:58,408,0,1,5,1/05/2018 19:21,5.544722222,1
2/05/2018 0:54,7,pick,2/05/2018 0:46,2/05/2018 0:58,433,0,1,5,1/05/2018 19:21,5.551666667,1
2/05/2018 0:57,4,rat,2/05/2018 0:46,2/05/2018 0:58,627,1,0,5,1/05/2018 19:21,5.605555556,1
2/05/2018 1:35,2,rat,2/05/2018 1:34,2/05/2018 1:36,99,1,0,5,1/05/2018 19:21,6.248333333,1
2/05/2018 2:18,5,"417.7,117.1,635.5,346.0; 243.0,272.0,308.0,379.0; 438.0,230.0,494.0,291.0",2/05/2018 2:14,2/05/2018 2:24,249,0,0,5,1/05/2018 19:21,6.9525,1
2/05/2018 2:20,0.010871342,bat,2/05/2018 2:14,2/05/2018 2:24,404,1,0,5,1/05/2018 19:21,6.995555556,1
2/05/2018 2:21,4,bat,2/05/2018 2:14,2/05/2018 2:24,449,1,0,5,1/05/2018 19:21,7.008055556,1
2/05/2018 2:22,6,bat,2/05/2018 2:14,2/05/2018 2:24,481,1,0,5,1/05/2018 19:21,7.016944444,1
2/05/2018 2:52,30,pick,2/05/2018 2:45,2/05/2018 2:52,394,0,1,5,1/05/2018 19:21,7.519722222,1
2/05/2018 3:51,1,fast,2/05/2018 3:50,2/05/2018 3:51,23,0,1,5,1/05/2018 19:21,8.5025,1
2/05/2018 4:22,23,rat_pick,2/05/2018 4:14,2/05/2018 4:27,489,1,1,5,1/05/2018 19:21,9.026111111,1
2/05/2018 5:09,0.019932178,fast,2/05/2018 5:07,2/05/2018 5:10,110,0,1,5,1/05/2018 19:21,9.813055556,1
2/05/2018 0:51,22,bat_fight,2/05/2018 0:46,2/05/2018 0:58,296,1,0,5,1/05/2018 19:21,5.513611111,1
2/05/2018 2:16,443,all_pick,2/05/2018 2:14,2/05/2018 2:24,132,1,1,5,1/05/2018 19:21,6.92,1
2/05/2018 2:22,7,bat,2/05/2018 2:14,2/05/2018 2:24,507,1,0,5,1/05/2018 19:21,7.024166667,1
8/05/2018 1:03,4,rat,8/05/2018 1:02,8/05/2018 1:03,78,1,0,5,7/05/2018 19:25,5.644166667,1
8/05/2018 2:33,2,fast,8/05/2018 2:33,8/05/2018 2:35,48,0,1,5,7/05/2018 19:25,7.147777778,1
8/05/2018 2:35,7,pick,8/05/2018 2:33,8/05/2018 2:35,123,0,1,5,7/05/2018 19:25,7.168611111,1
8/05/2018 2:35,5,rat,8/05/2018 2:33,8/05/2018 2:35,161,1,0,5,7/05/2018 19:25,7.179166667,1
10/05/2018 3:13,3,fast,10/05/2018 3:13,10/05/2018 3:17,31,0,1,5,9/05/2018 19:26,7.794166667,1
10/05/2018 4:44,3,rat,10/05/2018 4:43,10/05/2018 4:48,29,1,0,5,9/05/2018 19:26,9.301111111,1
10/05/2018 4:44,44,rat_and_pick,10/05/2018 4:43,10/05/2018 4:48,66,1,1,5,9/05/2018 19:26,9.311388889,1
10/05/2018 22:09,4,fast,10/05/2018 22:08,10/05/2018 22:13,15,0,1,5,10/05/2018 19:27,2.702222222,1
10/05/2018 22:10,1,fast,10/05/2018 22:08,10/05/2018 22:13,105,0,1,5,10/05/2018 19:27,2.727222222,1
10/05/2018 22:12,7,rat,10/05/2018 22:08,10/05/2018 22:13,218,1,0,5,10/05/2018 19:27,2.758611111,1
10/05/2018 22:12,24,rat,10/05/2018 22:08,10/05/2018 22:13,228,1,0,5,10/05/2018 19:27,2.761388889,1
10/05/2018 23:57,22,rat,10/05/2018 23:55,11/05/2018 0:02,87,1,0,5,10/05/2018 19:27,4.505833333,1
11/05/2018 2:45,2,rat,11/05/2018 2:35,11/05/2018 2:47,627,1,0,5,10/05/2018 19:27,7.314722222,1
11/05/2018 2:46,21,pick_and_rat,11/05/2018 2:35,11/05/2018 2:47,670,1,1,5,10/05/2018 19:27,7.326666667,1
11/05/2018 2:47,8,pick_and_rat,11/05/2018 2:35,11/05/2018 2:47,705,1,1,5,10/05/2018 19:27,7.336388889,1
11/05/2018 4:30,8,rat,11/05/2018 4:25,11/05/2018 4:36,331,1,0,5,10/05/2018 19:27,9.059444444,1
11/05/2018 2:12,10,,11/05/2018 2:10,11/05/2018 2:12,91,0,0,5,10/05/2018 19:27,6.753888889,1
17/05/2018 22:46,1,fast,17/05/2018 22:41,17/05/2018 22:48,247,0,1,5,17/05/2018 19:32,3.234444444,1
17/05/2018 22:46,9,rat,17/05/2018 22:41,17/05/2018 22:48,252,1,0,5,17/05/2018 19:32,3.235833333,1
17/05/2018 22:48,4,rat_pick,17/05/2018 22:41,17/05/2018 22:48,383,1,1,5,17/05/2018 19:32,3.272222222,1
17/05/2018 23:49,3,bat_and_rat,17/05/2018 23:49,17/05/2018 23:58,28,1,0,5,17/05/2018 19:32,4.299166667,1
17/05/2018 23:50,1,rat,17/05/2018 23:49,17/05/2018 23:58,54,1,0,5,17/05/2018 19:32,4.306388889,1
17/05/2018 23:55,11,rat_bat,17/05/2018 23:49,17/05/2018 23:58,348,1,0,5,17/05/2018 19:32,4.388055556,1
17/05/2018 23:55,34,rat,17/05/2018 23:49,17/05/2018 23:58,378,1,0,5,17/05/2018 19:32,4.396388889,1
17/05/2018 23:58,16,rat_pick,17/05/2018 23:49,17/05/2018 23:58,529,1,1,5,17/05/2018 19:32,4.438333333,1
17/05/2018 19:16,0.068724243,,17/05/2018 19:14,17/05/2018 19:16,121,0,0,5,17/05/2018 19:32,-0.261666667,1
18/05/2018 5:04,1,,18/05/2018 5:03,18/05/2018 5:04,23,0,0,5,17/05/2018 19:32,9.5375,1
21/05/2018 23:19,83,bat_pick,21/05/2018 23:17,21/05/2018 23:20,116,1,1,5,21/05/2018 19:35,3.736111111,1
21/05/2018 23:09,0.062303811,,21/05/2018 23:09,21/05/2018 23:09,15,0,0,5,21/05/2018 19:35,3.574166667,1
19/05/2018 22:08,31,rat_pick,19/05/2018 22:06,19/05/2018 22:08,126,1,1,5,19/05/2018 19:33,2.593888889,1
20/05/2018 2:50,16,,20/05/2018 2:48,20/05/2018 2:51,151,0,0,5,19/05/2018 19:33,7.299722222,1
20/05/2018 21:52,8,rat,20/05/2018 21:42,20/05/2018 22:11,624,1,0,5,20/05/2018 19:34,2.311111111,1
21/05/2018 0:56,35,rat_pick,21/05/2018 0:48,21/05/2018 0:57,455,1,1,5,20/05/2018 19:34,5.373888889,1
21/05/2018 2:54,26,rat_pick,21/05/2018 2:49,21/05/2018 2:57,271,1,1,5,20/05/2018 19:34,7.338888889,1
21/05/2018 2:57,43,rat_bat_fight,21/05/2018 2:49,21/05/2018 2:57,455,1,0,5,20/05/2018 19:34,7.39,1
21/05/2018 0:49,1,,21/05/2018 0:48,21/05/2018 0:57,21,0,0,5,20/05/2018 19:34,5.253333333,1
21/05/2018 0:53,34,fight_rat,21/05/2018 0:48,21/05/2018 0:57,300,1,0,5,20/05/2018 19:34,5.330833333,1
21/05/2018 2:54,7,,21/05/2018 2:49,21/05/2018 2:57,306,0,0,5,20/05/2018 19:34,7.348611111,1
17/05/2018 3:26,14,rat,17/05/2018 3:24,17/05/2018 3:26,111,1,0,5,16/05/2018 19:31,7.918055556,1
1/05/2018 0:06,36,bat_and_rat,1/05/2018 0:06,1/05/2018 0:09,0,1,0,5,30/04/2018 19:20,4.769444444,1
1/05/2018 0:06,4,fast,1/05/2018 0:06,1/05/2018 0:09,16,0,1,5,30/04/2018 19:20,4.773888889,1
1/05/2018 0:06,19,bat_fight,1/05/2018 0:06,1/05/2018 0:09,41,1,0,5,30/04/2018 19:20,4.780833333,1
1/05/2018 0:07,4,bat_fight,1/05/2018 0:06,1/05/2018 0:09,50,1,0,5,30/04/2018 19:20,4.783333333,1
1/05/2018 0:08,14,rat,1/05/2018 0:06,1/05/2018 0:09,134,1,0,5,30/04/2018 19:20,4.806666667,1
1/05/2018 0:09,29,bat_fight,1/05/2018 0:06,1/05/2018 0:09,195,1,0,5,30/04/2018 19:20,4.823611111,1
1/05/2018 0:29,0.095162728,fast,1/05/2018 0:28,1/05/2018 0:44,11,0,1,5,30/04/2018 19:20,5.150555556,1
1/05/2018 0:32,82,eating_bat_pick,1/05/2018 0:28,1/05/2018 0:44,199,1,1,5,30/04/2018 19:20,5.202777778,1
1/05/2018 0:32,3,fast,1/05/2018 0:28,1/05/2018 0:44,241,0,1,5,30/04/2018 19:20,5.214444444,1
1/05/2018 0:33,0.042360901,fast,1/05/2018 0:28,1/05/2018 0:44,250,0,1,5,30/04/2018 19:20,5.216944444,1
1/05/2018 0:33,2,fast,1/05/2018 0:28,1/05/2018 0:44,271,0,1,5,30/04/2018 19:20,5.222777778,1
1/05/2018 0:33,3,bat,1/05/2018 0:28,1/05/2018 0:44,276,1,0,5,30/04/2018 19:20,5.224166667,1
1/05/2018 0:33,2,fast,1/05/2018 0:28,1/05/2018 0:44,304,0,1,5,30/04/2018 19:20,5.231944444,1
1/05/2018 0:34,8,bat_and_rat,1/05/2018 0:28,1/05/2018 0:44,352,1,0,5,30/04/2018 19:20,5.245277778,1
1/05/2018 0:37,104,bat_and_rat,1/05/2018 0:28,1/05/2018 0:44,515,1,0,5,30/04/2018 19:20,5.290555556,1
1/05/2018 0:39,4,bat,1/05/2018 0:28,1/05/2018 0:44,649,1,0,5,30/04/2018 19:20,5.327777778,1
1/05/2018 0:41,30,rat,1/05/2018 0:28,1/05/2018 0:44,733,1,0,5,30/04/2018 19:20,5.351111111,1
1/05/2018 0:42,18,rat,1/05/2018 0:28,1/05/2018 0:44,819,1,0,5,30/04/2018 19:20,5.375,1
1/05/2018 0:43,2,fast,1/05/2018 0:28,1/05/2018 0:44,889,0,1,5,30/04/2018 19:20,5.394444444,1
1/05/2018 0:44,8,bat_fight,1/05/2018 0:28,1/05/2018 0:44,932,1,0,5,30/04/2018 19:20,5.406388889,1
1/05/2018 0:44,52,bat_fight,1/05/2018 0:28,1/05/2018 0:44,938,1,0,5,30/04/2018 19:20,5.408055556,1
1/05/2018 2:33,2,fast,1/05/2018 2:33,1/05/2018 2:37,1,0,1,5,30/04/2018 19:20,7.231111111,1
1/05/2018 3:31,4,pick,1/05/2018 3:24,1/05/2018 3:33,386,0,1,5,30/04/2018 19:20,8.188055556,1
1/05/2018 3:56,7,rat,1/05/2018 3:52,1/05/2018 3:59,257,1,0,5,30/04/2018 19:20,8.608611111,1
1/05/2018 3:57,4,fast,1/05/2018 3:52,1/05/2018 3:59,295,0,1,5,30/04/2018 19:20,8.619166667,1
1/05/2018 5:42,19,pick_rat_and_bat,1/05/2018 5:40,1/05/2018 5:43,125,1,1,5,30/04/2018 19:20,10.37722222,1
1/05/2018 0:07,1,rat,1/05/2018 0:06,1/05/2018 0:09,62,1,0,5,30/04/2018 19:20,4.786666667,1
1/05/2018 0:09,5,pick,1/05/2018 0:06,1/05/2018 0:09,210,0,1,5,30/04/2018 19:20,4.827777778,1
1/05/2018 0:31,2,fast,1/05/2018 0:28,1/05/2018 0:44,177,0,1,5,30/04/2018 19:20,5.196666667,1
1/05/2018 0:35,13,fast,1/05/2018 0:28,1/05/2018 0:44,377,0,1,5,30/04/2018 19:20,5.252222222,1
1/05/2018 0:36,61,rat,1/05/2018 0:28,1/05/2018 0:44,458,1,0,5,30/04/2018 19:20,5.274722222,1
1/05/2018 0:44,1,fast,1/05/2018 0:28,1/05/2018 0:44,915,0,1,5,30/04/2018 19:20,5.401666667,1
1/05/2018 0:44,40,fight_bat,1/05/2018 0:28,1/05/2018 0:44,918,1,0,5,30/04/2018 19:20,5.4025,1
13/05/2018 22:40,8,rat_pick,13/05/2018 22:38,13/05/2018 22:40,118,1,1,5,13/05/2018 19:29,3.194166667,1
14/05/2018 0:10,81,"380.6,321.1,550.6,477.5; 263.0,267.0,421.0,435.0",14/05/2018 0:10,14/05/2018 0:31,43,0,0,5,13/05/2018 19:29,4.696111111,1
14/05/2018 1:24,26,bat,14/05/2018 1:16,14/05/2018 1:30,482,1,0,5,13/05/2018 19:29,5.929166667,1
14/05/2018 5:42,4,bat,14/05/2018 5:41,14/05/2018 5:43,11,1,0,5,13/05/2018 19:29,10.21861111,1
14/05/2018 3:36,14,fast,14/05/2018 3:34,14/05/2018 3:45,140,0,1,5,13/05/2018 19:29,8.131944444,1
2/05/2018 19:20,6,pick_rat,2/05/2018 19:15,2/05/2018 19:26,260,1,1,5,2/05/2018 19:21,-0.015277778,1
2/05/2018 19:52,3,rat,2/05/2018 19:52,2/05/2018 19:55,9,1,0,5,2/05/2018 19:21,0.530555556,1
2/05/2018 19:53,1,rat,2/05/2018 19:52,2/05/2018 19:55,51,1,0,5,2/05/2018 19:21,0.542222222,1
2/05/2018 19:55,1,rat,2/05/2018 19:52,2/05/2018 19:55,146,1,0,5,2/05/2018 19:21,0.568611111,1
2/05/2018 21:01,18,pick,2/05/2018 20:59,2/05/2018 21:06,89,0,1,5,2/05/2018 19:21,1.670555556,1
2/05/2018 21:01,1,rat,2/05/2018 20:59,2/05/2018 21:06,124,1,0,5,2/05/2018 19:21,1.680277778,1
2/05/2018 21:05,4,rat,2/05/2018 20:59,2/05/2018 21:06,317,1,0,5,2/05/2018 19:21,1.733888889,1
2/05/2018 22:00,29,pick,2/05/2018 21:54,2/05/2018 22:01,348,0,1,5,2/05/2018 19:21,2.652222222,1
2/05/2018 22:56,1,fast,2/05/2018 22:51,2/05/2018 22:57,293,0,1,5,2/05/2018 19:21,3.592777778,1
2/05/2018 23:13,16,rat_and_pick,2/05/2018 23:13,2/05/2018 23:20,5,1,1,5,2/05/2018 19:21,3.868611111,1
2/05/2018 23:20,2,no_food,2/05/2018 23:13,2/05/2018 23:20,448,0,0,5,2/05/2018 19:21,3.991666667,1
2/05/2018 23:20,1,fast,2/05/2018 23:13,2/05/2018 23:20,451,0,1,5,2/05/2018 19:21,3.9925,1
2/05/2018 23:59,56,pick,2/05/2018 23:53,3/05/2018 0:02,379,0,1,5,2/05/2018 19:21,4.643055556,1
3/05/2018 3:29,13,rat,3/05/2018 3:21,3/05/2018 3:33,453,1,0,5,2/05/2018 19:21,8.133333333,1
3/05/2018 3:30,1,rat_and_bat,3/05/2018 3:21,3/05/2018 3:33,566,1,0,5,2/05/2018 19:21,8.164722222,1
3/05/2018 3:31,1,fast,3/05/2018 3:21,3/05/2018 3:33,625,0,1,5,2/05/2018 19:21,8.181111111,1
3/05/2018 3:51,20,rat,3/05/2018 3:48,3/05/2018 3:53,137,1,0,5,2/05/2018 19:21,8.500833333,1
5/05/2018 21:59,14,rat,5/05/2018 21:55,5/05/2018 22:09,264,1,0,5,5/05/2018 19:24,2.595833333,1
5/05/2018 22:49,15,rat,5/05/2018 22:48,5/05/2018 22:49,90,1,0,5,5/05/2018 19:24,3.425555556,1
5/05/2018 22:55,23,rat,5/05/2018 22:54,5/05/2018 23:00,44,1,0,5,5/05/2018 19:24,3.522777778,1
5/05/2018 23:26,1,fast,5/05/2018 23:25,5/05/2018 23:26,62,0,1,5,5/05/2018 19:24,4.048888889,1
6/05/2018 1:58,1,rat,6/05/2018 1:56,6/05/2018 2:10,116,1,0,5,5/05/2018 19:24,6.581111111,1
6/05/2018 1:58,3,rat,6/05/2018 1:56,6/05/2018 2:10,118,1,0,5,5/05/2018 19:24,6.581666667,1
6/05/2018 2:00,16,bat_fight,6/05/2018 1:56,6/05/2018 2:10,202,1,0,5,5/05/2018 19:24,6.605,1
