time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
1/05/2018 2:50,5,7.5,26,2,0,0
1/05/2018 3:20,5,8,12,2,8.916666667,1
1/05/2018 3:50,5,8.5,6,2,21.23333333,4
1/05/2018 4:20,5,9,2,2,69.61666667,4
1/05/2018 4:50,5,9.5,7,2,50.61666667,6
1/05/2018 5:20,5,10,8,2,16.41666667,4
1/05/2018 5:50,5,10.5,4,2,0,0
1/05/2018 6:50,5,11.5,2,2,0,0
1/05/2018 7:20,5,12,3,2,0,0
1/05/2018 7:50,5,12.5,4,2,0,0
1/05/2018 17:21,5,-2,2,4,0,0
1/05/2018 17:51,5,-1.5,13,4,0,0
1/05/2018 18:21,5,-1,17,4,0,0
1/05/2018 18:51,5,-0.5,21,4,18.36666667,1
1/05/2018 19:21,5,0,29,4,0,0
1/05/2018 19:51,5,0.5,10,3.877842411,0,0
1/05/2018 20:21,5,1,29,3.409836066,0,0
1/05/2018 20:51,5,1.5,15,3.02908514,6.266666667,1
1/05/2018 21:21,5,2,19,3,11.45,1
1/05/2018 21:51,5,2.5,15,3,4.883333333,1
1/05/2018 22:21,5,3,12,3,12.2,1
1/05/2018 22:51,5,3.5,17,3,4.783333333,1
1/05/2018 23:21,5,4,39,3,0.466666667,1
1/05/2018 23:51,5,4.5,20,3,6.3,1
2/05/2018 0:21,5,5,30,3,4.116666667,1
2/05/2018 0:51,5,5.5,34,3,7.216666667,1
2/05/2018 1:21,5,6,36,3,1.9,2
2/05/2018 1:51,5,6.5,35,3,14,2
2/05/2018 2:21,5,7,35,3,17.03333333,4
2/05/2018 2:51,5,7.5,17,3,36.9,4
2/05/2018 3:21,5,8,15,3,2.133333333,2
2/05/2018 3:51,5,8.5,11,3,7.133333333,2
2/05/2018 4:21,5,9,4,3,44.31666667,7
2/05/2018 4:51,5,9.5,3,3,25.2,4
2/05/2018 5:21,5,10,2,3,9.25,2
2/05/2018 5:51,5,10.5,4,3,7.05,1
2/05/2018 6:21,5,11,3,3,0,0
2/05/2018 6:51,5,11.5,2,3,0,0
2/05/2018 7:21,5,12,2,3,0,0
2/05/2018 8:21,5,13,4,3,0,0
2/05/2018 17:21,5,-2,10,4,0,0
2/05/2018 17:51,5,-1.5,5,4,0,0
2/05/2018 18:21,5,-1,2,4,11.48333333,1
2/05/2018 18:51,5,-0.5,18,3.94057725,5.25,1
2/05/2018 19:21,5,0,22,3.49122807,8.4,2
2/05/2018 19:51,5,0.5,31,3.051499717,3.566666667,2
2/05/2018 20:21,5,1,26,3,4.633333333,2
2/05/2018 20:51,5,1.5,27,3,5.383333333,2
2/05/2018 21:21,5,2,19,3,0,0
2/05/2018 21:51,5,2.5,43,3,4.45,2
2/05/2018 22:21,5,3,30,3,0,0
2/05/2018 22:51,5,3.5,20,3,25.71666667,5
2/05/2018 23:21,5,4,32,3,0,0
2/05/2018 23:51,5,4.5,47,3,9,1
3/05/2018 0:21,5,5,31,3,0,0
3/05/2018 0:51,5,5.5,40,3,0,0
3/05/2018 1:21,5,6,40,3,0,0
3/05/2018 1:51,5,6.5,18,2.916347731,5.116666667,1
3/05/2018 2:21,5,7,20,2.457627119,0.883333333,1
3/05/2018 2:51,5,7.5,24,2.042646255,0,0
3/05/2018 3:21,5,8,25,2,12.05,3
3/05/2018 3:51,5,8.5,10,2,42.88333333,3
3/05/2018 4:21,5,9,2,2,106.6333333,6
3/05/2018 4:51,5,9.5,0,2,120,4
3/05/2018 5:21,5,10,1,2,111.5333333,4
3/05/2018 5:51,5,10.5,2,2,1.05,1
3/05/2018 6:21,5,11,2,2,0.233333333,1
3/05/2018 6:51,5,11.5,16,2,0,0
3/05/2018 17:22,5,-2,0,4,5.316666667,2
3/05/2018 17:52,5,-1.5,6,4,0,0
3/05/2018 18:22,5,-1,12,4,2.766666667,1
3/05/2018 18:52,5,-0.5,31,3.896118097,23.21666667,1
3/05/2018 19:22,5,0,23,3.423728814,11,2
3/05/2018 19:52,5,0.5,11,3.030071077,6.733333333,4
3/05/2018 20:22,5,1,19,3,1.716666667,2
3/05/2018 20:52,5,1.5,11,3,10.08333333,3
3/05/2018 21:22,5,2,27,3,1.65,1
3/05/2018 21:52,5,2.5,16,3,2.7,2
3/05/2018 22:22,5,3,69,3,0,0
3/05/2018 22:52,5,3.5,21,3,0,0
3/05/2018 23:22,5,4,46,3,3.883333333,2
3/05/2018 23:52,5,4.5,14,3,12.61666667,2
4/05/2018 0:22,5,5,14,3,8.633333333,1
4/05/2018 0:52,5,5.5,22,3,0,0
4/05/2018 1:22,5,6,11,3,0,0
4/05/2018 1:52,5,6.5,27,2.906506288,9.65,1
4/05/2018 2:22,5,7,30,2.440677966,0.383333333,2
4/05/2018 2:52,5,7.5,30,2.036085293,36.7,5
4/05/2018 3:22,5,8,25,2,0,0
4/05/2018 3:52,5,8.5,17,2,15.46666667,2
4/05/2018 4:22,5,9,6,2,8.533333333,3
4/05/2018 4:52,5,9.5,5,2,10.55,3
4/05/2018 5:22,5,10,8,2,23.3,6
4/05/2018 5:52,5,10.5,2,2,17.56666667,2
4/05/2018 6:22,5,11,3,2,0,0
4/05/2018 6:52,5,11.5,2,2,0,0
4/05/2018 8:22,5,13,2,0,0,0
4/05/2018 17:53,5,-1.5,14,4,0,0
4/05/2018 18:23,5,-1,32,4,3.566666667,1
4/05/2018 18:53,5,-0.5,19,3.856399584,0,0
4/05/2018 19:23,5,0,16,3.387096774,2.666666667,1
4/05/2018 19:53,5,0.5,16,3.023413111,5.466666667,2
4/05/2018 20:23,5,1,16,3,27.83333333,3
4/05/2018 20:53,5,1.5,23,3,23.61666667,3
4/05/2018 21:23,5,2,20,3,3.983333333,2
4/05/2018 21:53,5,2.5,8,3,1.716666667,2
4/05/2018 22:23,5,3,27,3,5.716666667,3
4/05/2018 22:53,5,3.5,31,3,1.6,1
4/05/2018 23:23,5,4,20,3,3.083333333,1
4/05/2018 23:53,5,4.5,17,3,3.6,2
5/05/2018 0:23,5,5,24,3,6.3,3
5/05/2018 0:53,5,5.5,14,3,36.91666667,3
5/05/2018 1:23,5,6,24,3,0,0
5/05/2018 1:53,5,6.5,26,2.871523915,5.55,1
5/05/2018 2:23,5,7,31,2.379310345,2.083333333,1
5/05/2018 2:53,5,7.5,29,2.015572859,0.933333333,3
5/05/2018 3:23,5,8,17,2,8.25,2
5/05/2018 3:53,5,8.5,10,2,0,0
5/05/2018 4:23,5,9,7,2,54.4,3
5/05/2018 4:53,5,9.5,8,2,0,0
5/05/2018 5:23,5,10,1,2,0,0
5/05/2018 5:53,5,10.5,6,2,5.4,2
5/05/2018 6:23,5,11,3,2,0,0
5/05/2018 6:53,5,11.5,5,2,0,0
5/05/2018 7:23,5,12,5,2,0,0
5/05/2018 7:53,5,12.5,1,2,0,0
5/05/2018 8:23,5,13,3,0,0,0
5/05/2018 17:24,5,-2,10,4,0,0
5/05/2018 17:54,5,-1.5,8,4,0,0
5/05/2018 18:24,5,-1,28,4,0,0
5/05/2018 18:54,5,-0.5,26,3.838709677,0,0
5/05/2018 19:24,5,0,23,3.35,11.8,1
5/05/2018 19:54,5,0.5,16,3.011290323,0,0
5/05/2018 20:24,5,1,18,3,0,0
5/05/2018 20:54,5,1.5,18,3,0,0
5/05/2018 21:24,5,2,17,3,0,0
5/05/2018 21:54,5,2.5,20,3,28.76666667,2
5/05/2018 22:24,5,3,22,3,2.766666667,2
5/05/2018 22:54,5,3.5,23,3,4.133333333,2
5/05/2018 23:24,5,4,21,3,1.05,1
5/05/2018 23:54,5,4.5,35,3,0,0
6/05/2018 0:24,5,5,49,3,0,0
6/05/2018 0:54,5,5.5,45,3,0,0
6/05/2018 1:24,5,6,42,3,0,0
6/05/2018 1:54,5,6.5,26,3,13.61666667,1
6/05/2018 2:24,5,7,16,3,0,0
6/05/2018 2:54,5,7.5,15,3,7.05,2
6/05/2018 3:24,5,8,27,3,15.61666667,1
6/05/2018 3:54,5,8.5,21,2.838709677,0.716666667,2
6/05/2018 4:24,5,9,8,2.35,3.416666667,1
6/05/2018 4:54,5,9.5,19,2.011290323,17.68333333,6
6/05/2018 5:24,5,10,13,2,1.866666667,1
6/05/2018 5:54,5,10.5,3,2,0,0
6/05/2018 6:54,5,11.5,7,2,0,0
6/05/2018 7:54,5,12.5,3,0,0,0
6/05/2018 17:24,5,-2,10,4,0,0
6/05/2018 17:54,5,-1.5,6,4,0,0
6/05/2018 18:24,5,-1,3,4,0,0
6/05/2018 18:54,5,-0.5,15,4,0,0
6/05/2018 19:24,5,0,5,4,0,0
6/05/2018 19:54,5,0.5,27,4,0,0
6/05/2018 20:24,5,1,17,4,0,0
6/05/2018 20:54,5,1.5,31,3.860887097,0,0
6/05/2018 21:24,5,2,8,3.40625,0,0
6/05/2018 21:54,5,2.5,17,3.033266129,0,0
6/05/2018 22:24,5,3,15,3,0,0
6/05/2018 22:54,5,3.5,10,3,0,0
6/05/2018 23:24,5,4,20,3,9.35,1
6/05/2018 23:54,5,4.5,13,3,1.95,1
7/05/2018 0:24,5,5,13,3,1.483333333,2
7/05/2018 0:54,5,5.5,20,3,2.833333333,3
7/05/2018 1:24,5,6,24,3,0,0
7/05/2018 1:54,5,6.5,28,3,0,0
7/05/2018 2:24,5,7,14,3,24.4,4
7/05/2018 2:54,5,7.5,27,3,4.066666667,1
7/05/2018 3:24,5,8,11,3,27,4
7/05/2018 3:54,5,8.5,13,2.88856305,2.083333333,5
7/05/2018 4:24,5,9,14,2.381818182,25.78333333,3
7/05/2018 4:54,5,9.5,6,2.012316716,0,0
7/05/2018 5:24,5,10,13,2,22.43333333,3
7/05/2018 5:54,5,10.5,5,2,0,0
7/05/2018 6:24,5,11,8,2,0,0
7/05/2018 6:54,5,11.5,5,2,0,0
7/05/2018 7:24,5,12,3,2,0,0
7/05/2018 7:54,5,12.5,1,2,0,0
7/05/2018 17:25,5,-2,14,4,0,0
7/05/2018 17:55,5,-1.5,20,4,0,0
7/05/2018 18:25,5,-1,22,4,3.9,1
7/05/2018 18:55,5,-0.5,23,3.856819468,1.283333333,1
7/05/2018 19:25,5,0,32,3.350877193,0,0
7/05/2018 19:55,5,0.5,46,3.008488964,0,0
7/05/2018 20:25,5,1,17,3,0,0
7/05/2018 20:55,5,1.5,17,3,3.55,3
7/05/2018 21:25,5,2,28,3,0,0
7/05/2018 21:55,5,2.5,22,3,0.333333333,1
7/05/2018 22:25,5,3,19,3,0,0
7/05/2018 22:55,5,3.5,35,3,0,0
7/05/2018 23:25,5,4,22,3,7.133333333,1
7/05/2018 23:55,5,4.5,18,2.835975943,0,0
8/05/2018 0:25,5,5,27,2.338983051,3.466666667,1
8/05/2018 0:55,5,5.5,38,2.008201203,1.383333333,1
8/05/2018 1:25,5,6,46,2,0,0
8/05/2018 1:55,5,6.5,48,2,0,0
8/05/2018 2:25,5,7,59,2,2.766666667,1
8/05/2018 2:55,5,7.5,28,2,0.85,1
8/05/2018 3:25,5,8,24,2,3.05,1
8/05/2018 3:55,5,8.5,31,2,5.066666667,2
8/05/2018 4:25,5,9,18,1.615384615,0,0
8/05/2018 4:55,5,9.5,13,1.037220844,1.616666667,1
8/05/2018 5:25,5,10,10,1,2.183333333,1
8/05/2018 5:55,5,10.5,2,1,0,0
8/05/2018 6:25,5,11,3,0,0,0
8/05/2018 8:25,5,13,3,0,0,0
8/05/2018 23:56,5,4.5,44,0,0,0
9/05/2018 0:26,5,5,59,0,0,0
9/05/2018 0:56,5,5.5,82,0,0,0
9/05/2018 1:26,5,6,27,0,4.35,1
9/05/2018 1:56,5,6.5,32,0,0,0
9/05/2018 2:26,5,7,52,0,6.666666667,1
9/05/2018 2:56,5,7.5,34,0,4.066666667,1
9/05/2018 3:26,5,8,29,0,4.933333333,1
9/05/2018 3:56,5,8.5,21,0,1.166666667,2
9/05/2018 4:26,5,9,15,0,24.26666667,2
9/05/2018 4:56,5,9.5,15,0,6.633333333,2
9/05/2018 5:26,5,10,6,0,0,0
9/05/2018 5:56,5,10.5,1,0,0,0
9/05/2018 6:26,5,11,2,0,0,0
9/05/2018 6:56,5,11.5,8,0,0,0
9/05/2018 7:26,5,12,2,0,0,0
9/05/2018 8:26,5,13,1,0,0,0
9/05/2018 8:56,5,13.5,1,0,0,0
9/05/2018 17:26,5,-2,8,4,0,0
9/05/2018 17:56,5,-1.5,22,4,0,0
9/05/2018 18:26,5,-1,44,4,0,0
9/05/2018 18:56,5,-0.5,45,3.811290323,0,0
9/05/2018 19:26,5,0,31,3.316666667,0,0
9/05/2018 19:56,5,0.5,12,3.005376344,0,0
9/05/2018 20:26,5,1,35,3,0,0
9/05/2018 20:56,5,1.5,49,3,0,0
9/05/2018 21:26,5,2,64,3,0,0
9/05/2018 21:56,5,2.5,31,3,0,0
9/05/2018 22:26,5,3,13,3,0,0
9/05/2018 22:56,5,3.5,14,3,0,0
9/05/2018 23:26,5,4,42,3,0,0
9/05/2018 23:56,5,4.5,18,3,0,0
10/05/2018 0:26,5,5,37,3,0,0
10/05/2018 0:56,5,5.5,40,3,1.433333333,1
10/05/2018 1:26,5,6,34,3,7.433333333,1
10/05/2018 1:56,5,6.5,33,3,0,0
10/05/2018 2:26,5,7,30,3,1.383333333,1
10/05/2018 2:56,5,7.5,12,3,4.116666667,1
10/05/2018 3:26,5,8,10,3,5.65,1
10/05/2018 3:56,5,8.5,24,2.823084677,0,0
10/05/2018 4:26,5,9,14,2.359375,5.55,2
10/05/2018 4:56,5,9.5,25,2.018145161,1.55,1
10/05/2018 5:26,5,10,19,2,2.516666667,2
10/05/2018 5:56,5,10.5,8,2,1.883333333,1
10/05/2018 6:26,5,11,9,2,0,0
10/05/2018 6:56,5,11.5,7,2,0,0
10/05/2018 7:26,5,12,3,2,0,0
10/05/2018 7:56,5,12.5,1,2,0,0
10/05/2018 8:26,5,13,3,2,0,0
10/05/2018 17:27,5,-2,5,4,0,0
10/05/2018 17:57,5,-1.5,11,4,0,0
10/05/2018 18:27,5,-1,6,4,0,0
10/05/2018 18:57,5,-0.5,6,3.828133263,0,0
10/05/2018 19:27,5,0,1,3.344262295,0,0
10/05/2018 19:57,5,0.5,4,3.011105235,23.43333333,2
10/05/2018 20:27,5,1,18,3,4.333333333,2
10/05/2018 20:57,5,1.5,38,3,1.733333333,1
10/05/2018 21:27,5,2,24,3,0,0
10/05/2018 21:57,5,2.5,36,3,4.383333333,1
10/05/2018 22:27,5,3,34,3,0,0
10/05/2018 22:57,5,3.5,21,3,0,0
10/05/2018 23:27,5,4,26,3,1.1,1
10/05/2018 23:57,5,4.5,32,3,5.783333333,1
11/05/2018 0:27,5,5,17,3,0,0
11/05/2018 0:57,5,5.5,28,3,0,0
11/05/2018 1:27,5,6,29,3,8.283333333,2
11/05/2018 1:57,5,6.5,29,2.819243604,4.716666667,2
11/05/2018 2:27,5,7,12,2.310344828,25.1,2
11/05/2018 2:57,5,7.5,23,2.003337041,0,0
11/05/2018 3:27,5,8,11,2,0,0
11/05/2018 3:57,5,8.5,13,2,7.133333333,2
11/05/2018 4:27,5,9,15,2,6.983333333,2
11/05/2018 4:57,5,9.5,5,2,3.45,1
11/05/2018 5:27,5,10,3,2,6.55,2
11/05/2018 5:57,5,10.5,3,2,3.266666667,1
11/05/2018 6:27,5,11,3,2,0,0
11/05/2018 6:57,5,11.5,3,2,0,0
11/05/2018 7:27,5,12,5,2,0,0
11/05/2018 7:57,5,12.5,11,2,0,0
11/05/2018 8:27,5,13,3,0,0,0
13/05/2018 20:29,5,1,1,4,0,0
13/05/2018 20:59,5,1.5,10,3.885116016,0,0
13/05/2018 21:29,5,2,8,3.622807018,0,0
13/05/2018 21:59,5,2.5,21,3.359649123,7.9,2
13/05/2018 22:29,5,3,16,3.099320883,5.1,3
13/05/2018 22:59,5,3.5,30,3,0,0
13/05/2018 23:29,5,4,21,3,0.6,1
13/05/2018 23:59,5,4.5,2,3,32.46666667,3
14/05/2018 0:29,5,5,42,3,4.633333333,2
14/05/2018 0:59,5,5.5,26,3,17.26666667,2
14/05/2018 1:29,5,6,37,3,1.55,1
14/05/2018 1:59,5,6.5,32,3,0,0
14/05/2018 2:29,5,7,34,3,0,0
14/05/2018 2:59,5,7.5,23,3,0,0
14/05/2018 3:29,5,8,24,3,11.1,1
14/05/2018 3:59,5,8.5,14,3,1.2,2
14/05/2018 4:29,5,9,11,3,2.133333333,1
14/05/2018 4:59,5,9.5,4,3,13.78333333,3
14/05/2018 5:29,5,10,6,3,3.883333333,2
14/05/2018 5:59,5,10.5,10,3,0,0
14/05/2018 6:29,5,11,7,3,0,0
14/05/2018 7:59,5,12.5,1,3,0,0
16/05/2018 17:31,5,-2,1,4,0,0
16/05/2018 18:01,5,-1.5,1,4,0,0
16/05/2018 19:01,5,-0.5,11,3.737704918,0,0
16/05/2018 20:01,5,0.5,3,3,2.9,1
16/05/2018 20:31,5,1,33,3,0,0
16/05/2018 21:01,5,1.5,12,3,3,1
16/05/2018 21:31,5,2,17,3,4.5,4
16/05/2018 22:01,5,2.5,39,3,2.85,4
16/05/2018 22:31,5,3,19,2.999471179,5.6,3
16/05/2018 23:01,5,3.5,37,2.737704918,0,0
16/05/2018 23:31,5,4,40,2.245901639,0,0
17/05/2018 0:01,5,4.5,31,2,0,0
17/05/2018 0:31,5,5,22,2,0,0
17/05/2018 1:01,5,5.5,21,2,0,0
17/05/2018 1:31,5,6,35,2,0.2,1
17/05/2018 2:01,5,6.5,28,2,0,0
17/05/2018 2:31,5,7,20,2,3.466666667,1
17/05/2018 3:01,5,7.5,42,1.809384164,2.1,1
17/05/2018 3:31,5,8,30,1.272727273,3.083333333,2
17/05/2018 4:01,5,8.5,14,1,2.716666667,1
17/05/2018 4:31,5,9,24,1,3.666666667,1
17/05/2018 5:01,5,9.5,16,1,3.383333333,1
17/05/2018 5:31,5,10,15,1,0,0
17/05/2018 6:01,5,10.5,4,0,0,0
17/05/2018 6:31,5,11,1,0,0,0
17/05/2018 8:31,5,13,1,0,0,0
17/05/2018 17:32,5,-2,10,4,0,0
17/05/2018 18:02,5,-1.5,6,4,0,0
17/05/2018 18:32,5,-1,11,3.998413538,0,0
17/05/2018 19:02,5,-0.5,15,3.721311475,9.2,2
17/05/2018 19:32,5,0,15,3.230037017,0,0
17/05/2018 20:02,5,0.5,25,3,0,0
17/05/2018 20:32,5,1,31,3,0.5,2
17/05/2018 21:02,5,1.5,34,3,0,0
17/05/2018 21:32,5,2,40,3,0,0
17/05/2018 22:02,5,2.5,50,2.758064516,0,0
17/05/2018 22:32,5,3,30,2.241935484,6.433333333,1
17/05/2018 23:02,5,3.5,40,2,0,0
17/05/2018 23:32,5,4,28,2,8.983333333,1
18/05/2018 0:02,5,4.5,45,2,0,0
18/05/2018 0:32,5,5,22,2,0,0
18/05/2018 1:02,5,5.5,37,2,0,0
18/05/2018 1:32,5,6,22,1.999487967,2.366666667,1
18/05/2018 2:02,5,6.5,52,1.746031746,0,0
18/05/2018 2:32,5,7,30,1.26984127,0,0
18/05/2018 3:02,5,7.5,37,1.001536098,0.3,1
18/05/2018 3:32,5,8,14,1,1.883333333,1
18/05/2018 4:02,5,8.5,29,1,0,0
18/05/2018 4:32,5,9,13,1,0.366666667,1
18/05/2018 5:02,5,9.5,11,0.782608696,1.033333333,1
18/05/2018 5:32,5,10,4,0.347826087,0,0
18/05/2018 7:02,5,11.5,3,0,0,0
18/05/2018 8:02,5,12.5,1,0,0,0
18/05/2018 18:03,5,-1.5,7,4,4.933333333,1
18/05/2018 18:33,5,-1,1,3.996827076,0,0
18/05/2018 19:03,5,-0.5,40,3.704918033,0,0
18/05/2018 19:33,5,0,24,3.214701216,0,0
18/05/2018 20:03,5,0.5,2,3,0,0
18/05/2018 20:33,5,1,12,3,1.633333333,1
18/05/2018 21:03,5,1.5,17,3,0,0
18/05/2018 21:33,5,2,25,3,1.166666667,1
18/05/2018 22:03,5,2.5,19,3,0.433333333,1
18/05/2018 22:33,5,3,35,3,0,0
18/05/2018 23:03,5,3.5,15,3,0,0
18/05/2018 23:33,5,4,57,3,0,0
19/05/2018 0:03,5,4.5,43,2.749423963,0,0
19/05/2018 0:33,5,5,38,2.217741935,3.6,1
19/05/2018 1:03,5,5.5,42,2,0,0
19/05/2018 1:33,5,6,33,2,0,0
19/05/2018 2:03,5,6.5,39,2,0,0
19/05/2018 2:33,5,7,35,2,0,0
19/05/2018 3:03,5,7.5,4,2,3.35,1
19/05/2018 3:33,5,8,8,1.999443826,4.333333333,1
19/05/2018 4:03,5,8.5,21,1.724137931,0,0
19/05/2018 4:33,5,9,16,1.210233593,0,0
19/05/2018 5:03,5,9.5,14,1,4,1
19/05/2018 5:33,5,10,7,1,0,0
19/05/2018 6:03,5,10.5,2,1,0,0
19/05/2018 17:33,5,-2,3,4,0,0
19/05/2018 18:03,5,-1.5,2,4,0,0
19/05/2018 18:33,5,-1,6,4,0,0
19/05/2018 19:03,5,-0.5,6,4,0,0
19/05/2018 19:33,5,0,10,3.996774194,8.666666667,1
19/05/2018 20:03,5,0.5,28,3.7,0,0
19/05/2018 20:33,5,1,39,3.203225806,0,0
19/05/2018 21:03,5,1.5,25,3,2.366666667,1
19/05/2018 21:33,5,2,32,3,0,0
19/05/2018 22:03,5,2.5,29,3,2.283333333,1
19/05/2018 22:33,5,3,31,3,0,0
19/05/2018 23:03,5,3.5,37,3,0,0
19/05/2018 23:33,5,4,26,3,0,0
20/05/2018 0:03,5,4.5,49,2.754098361,0,0
20/05/2018 0:33,5,5,15,2.262295082,2.716666667,1
20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1
20/05/2018 1:33,5,6,30,2,0,0
20/05/2018 2:03,5,6.5,26,2,0,0
20/05/2018 2:33,5,7,17,2,2.566666667,1
20/05/2018 3:03,5,7.5,27,2,0,0
20/05/2018 3:33,5,8,16,2,0.216666667,1
20/05/2018 4:03,5,8.5,17,2,5.533333333,1
20/05/2018 4:33,5,9,9,2,0,0
20/05/2018 5:03,5,9.5,7,2,0,0
20/05/2018 5:33,5,10,13,1.99755002,0,0
20/05/2018 6:03,5,10.5,6,1.772151899,0,0
20/05/2018 7:03,5,11.5,1,1.055532871,0,0
20/05/2018 17:34,5,-2,2,4,0,0
20/05/2018 18:04,5,-1.5,18,4,0,0
20/05/2018 18:34,5,-1,1,3.838709677,0,0
20/05/2018 19:04,5,-0.5,6,3,0,0
20/05/2018 19:34,5,0,13,3,0,0
20/05/2018 20:04,5,0.5,9,3,0,0
20/05/2018 20:34,5,1,22,3,0,0
20/05/2018 21:04,5,1.5,27,3,0,0
20/05/2018 21:34,5,2,10,3,21.73333333,1
20/05/2018 22:04,5,2.5,33,3,7.15,1
20/05/2018 22:34,5,3,21,2.996878252,0,0
20/05/2018 23:04,5,3.5,38,2.709677419,0,0
20/05/2018 23:34,5,4,29,2.226326743,0,0
21/05/2018 0:04,5,4.5,28,2,0,0
21/05/2018 0:34,5,5,17,2,8.966666667,1
21/05/2018 1:04,5,5.5,53,2,0,0
21/05/2018 1:34,5,6,32,2,0,0
21/05/2018 2:04,5,6.5,34,2,0,0
21/05/2018 2:34,5,7,21,2,7.766666667,1
21/05/2018 3:04,5,7.5,37,1.745762712,0,0
21/05/2018 3:34,5,8,27,1.237834882,0,0
21/05/2018 4:04,5,8.5,21,1,0,0
21/05/2018 4:34,5,9,9,1,0,0
21/05/2018 5:04,5,9.5,13,1,0,0
21/05/2018 5:34,5,10,13,1,0,0
21/05/2018 6:04,5,10.5,8,1,0,0
21/05/2018 6:34,5,11,6,1,0,0
21/05/2018 7:04,5,11.5,1,1,0,0
21/05/2018 7:34,5,12,1,1,0,0
21/05/2018 17:35,5,-2,1,4,0,0
21/05/2018 18:05,5,-1.5,1,4,0,0
21/05/2018 18:35,5,-1,5,3.999423963,0,0
21/05/2018 19:05,5,-0.5,3,3.714285714,0,0
21/05/2018 19:35,5,0,18,3.187211982,0,0
21/05/2018 20:05,5,0.5,4,3,0,0
21/05/2018 20:35,5,1,13,2.998302207,0.45,1
21/05/2018 21:05,5,1.5,20,2.701754386,0,0
21/05/2018 21:35,5,2,15,2.183927561,2.266666667,1
21/05/2018 22:05,5,2.5,37,2,0,0
21/05/2018 22:35,5,3,11,2,0,0
21/05/2018 23:05,5,3.5,41,2,3.616666667,2
21/05/2018 23:35,5,4,42,2,0,0
22/05/2018 0:05,5,4.5,20,2,4.7,1
22/05/2018 0:35,5,5,46,2,0,0
22/05/2018 1:05,5,5.5,31,2,0,0
22/05/2018 1:35,5,6,19,1.99219563,1.25,1
22/05/2018 2:05,5,6.5,27,1.677419355,1.266666667,1
22/05/2018 2:35,5,7,24,1.196670135,0,0
22/05/2018 3:05,5,7.5,41,1,0,0
22/05/2018 3:35,5,8,28,1,0,0
22/05/2018 4:05,5,8.5,22,1,0,0
22/05/2018 4:35,5,9,11,1,0,0
22/05/2018 5:05,5,9.5,9,1,0,0
22/05/2018 5:35,5,10,7,1,0,0
22/05/2018 6:05,5,10.5,4,0,0,0
22/05/2018 17:35,5,-2,13,4,0,0
22/05/2018 18:05,5,-1.5,9,4,0,0
22/05/2018 18:35,5,-1,2,3.992319508,0,0
22/05/2018 19:35,5,0,1,3.207885305,0,0
22/05/2018 20:05,5,0.5,4,3,0,0
22/05/2018 20:35,5,1,13,3,0,0
22/05/2018 21:05,5,1.5,38,3,0,0
22/05/2018 21:35,5,2,14,3,0,0
22/05/2018 22:05,5,2.5,34,3,0,0
22/05/2018 22:35,5,3,25,3,0,0
22/05/2018 23:05,5,3.5,43,3,0,0
22/05/2018 23:35,5,4,33,3,0,0
23/05/2018 0:05,5,4.5,23,3,0,0
23/05/2018 0:35,5,5,29,3,0,0
23/05/2018 1:05,5,5.5,43,3,0,0
23/05/2018 1:35,5,6,48,3,0,0
23/05/2018 2:05,5,6.5,12,3,0,0
23/05/2018 2:35,5,7,33,3,0,0
23/05/2018 3:05,5,7.5,48,3,0,0
23/05/2018 3:35,5,8,33,3,0,0
23/05/2018 4:05,5,8.5,23,3,0,0
23/05/2018 4:35,5,9,4,3,0,0
23/05/2018 5:05,5,9.5,6,3,0,0
23/05/2018 5:35,5,10,4,3,0,0
23/05/2018 6:05,5,10.5,7,3,0,0
23/05/2018 6:35,5,11,2,3,0,0
31/05/2018 17:41,5,-2,6,4,0,0
31/05/2018 18:41,5,-1,5,3.964516129,0,0
31/05/2018 19:11,5,-0.5,12,3.566666667,0,0
31/05/2018 19:41,5,0,28,3.102150538,0,0
31/05/2018 20:11,5,0.5,36,3,0,0
31/05/2018 20:41,5,1,15,3,0,0
31/05/2018 21:11,5,1.5,39,3,0,0
31/05/2018 21:41,5,2,37,3,0,0
31/05/2018 22:11,5,2.5,41,3,0,0
31/05/2018 22:41,5,3,27,3,0,0
31/05/2018 23:11,5,3.5,39,3,2.283333333,1
31/05/2018 23:41,5,4,52,2.969928923,0,0
1/06/2018 0:11,6,4.5,54,2.576271186,0,0
1/06/2018 0:41,6,5,59,2.103881903,0,0
1/06/2018 1:11,6,5.5,79,2,0,0
1/06/2018 1:41,6,6,71,1.96566077,0,0
1/06/2018 2:11,6,6.5,68,1.580645161,0,0
1/06/2018 2:41,6,7,56,1.120187305,0,0
1/06/2018 3:11,6,7.5,59,1,0,0
1/06/2018 3:41,6,8,20,1,0,0
1/06/2018 4:11,6,8.5,7,1,0,0
1/06/2018 4:41,6,9,6,1,0,0
1/06/2018 5:11,6,9.5,7,1,0,0
1/06/2018 5:41,6,10,2,1,0,0
